update_step,stage,cumulative_tokens,global_mean_loss,global_valid_tokens,global_answer_positions,global_context_positions,grad_norm_before_clip,grad_norm_after_clip,learning_rate,iteration_seconds_excluding_checkpoint,checkpoint_seconds,logged_at_unix
6168,1,330484028,2.255410904553975,32779,0,32779,117.0,1.0,5e-06,29.873972261790186,0.0,1789290774.479422
6169,1,330516815,2.2406671516775667,32785,0,32785,141.0,1.0,5e-06,29.733323668595403,0.0,1789290804.2133386
6170,1,330582351,1.8763000765823847,65534,0,65534,55.75,1.0,5e-06,29.82118015596643,0.0,1789290834.0351436
6171,1,330619400,1.9769056952781265,37047,0,37047,121.5,1.0,5e-06,29.788344298955053,0.0,1789290863.8240402
6172,1,330652717,1.9957830578790992,33315,0,33315,186.0,1.0,5e-06,29.738686813041568,0.0,1789290893.5632865
6173,1,330718253,2.316884174626911,65534,0,65534,210.0,1.0,5e-06,29.777207743842155,0.0,1789290923.3410487
6174,1,330751341,2.293231692242376,33086,0,33086,416.0,1.0,5e-06,29.74808343499899,0.0,1789290953.0896773
6175,1,330784133,2.3118412782157765,32790,0,32790,320.0,1.0,5e-06,29.67381482385099,0.0,1789290982.764041
6176,1,330849669,1.7190940485091708,65534,0,65534,133.0,1.0,5e-06,29.75219810428098,0.0,1789291012.5168283
6177,1,330883152,2.2808138085488316,33481,0,33481,195.0,1.0,5e-06,29.75919715128839,0.0,1789291042.2765946
6178,1,330916104,2.2452442925182567,32950,0,32950,120.5,1.0,5e-06,29.73340387409553,0.0,1789291072.010547
6179,1,330981640,2.2778498088778343,65534,0,65534,142.0,1.0,5e-06,29.912218469195068,0.0,1789291101.9233234
6180,1,331014958,1.8091013699193894,33316,0,33316,83.5,1.0,5e-06,29.800098680891097,0.0,1789291131.723988
6181,1,331080402,2.0133725283457107,65442,0,65442,300.0,1.0,5e-06,29.791409011930227,0.0,1789291161.5159566
6182,1,331113187,2.3136531854386377,32783,0,32783,516.0,1.0,5e-06,29.80179849686101,0.0,1789291191.3183327
6183,1,331178723,1.7321504271637622,65534,0,65534,37.25,1.0,5e-06,29.8148708390072,0.0,1789291221.1337519
6184,1,331215833,2.869544613653053,37108,0,37108,182.0,1.0,5e-06,29.607255197130144,0.0,1789291250.7415564
6185,1,331281369,2.6541287251655628,65534,0,65534,88.0,1.0,5e-06,29.851186521817,0.0,1789291280.5933137
6186,1,331314150,2.3290580331255457,32779,0,32779,114.0,1.0,5e-06,29.781786625273526,0.0,1789291310.3757024
6187,1,331379686,2.0648016439939574,65534,0,65534,93.0,1.0,5e-06,29.89210119470954,0.0,1789291340.2683506
6188,1,331412923,2.0918647032672166,33235,0,33235,268.0,1.0,5e-06,29.762667283881456,0.0,1789291370.0315824
6189,1,331445778,2.0058684040341634,32853,0,32853,111.5,1.0,5e-06,29.684001721907407,0.0,1789291399.7161577
6190,1,331511314,2.6187994972075566,65534,0,65534,82.0,1.0,5e-06,29.814283318817616,0.0,1789291429.5310197
6191,1,331544085,2.9535686544490334,32769,0,32769,125.5,1.0,5e-06,29.71963868988678,0.0,1789291459.251199
6192,1,331579836,2.1290868986282834,35749,0,35749,67.5,1.0,5e-06,29.658999470062554,0.0,1789291488.9107506
6193,1,331645372,1.3490592669454025,65534,0,65534,42.75,1.0,5e-06,29.779014084022492,0.0,1789291518.690349
6194,1,331681368,1.6608011328711034,35994,0,35994,76.5,1.0,5e-06,29.55911679333076,0.0,1789291548.2500198
6195,1,331714469,1.6565183304548947,33099,0,33099,108.0,1.0,5e-06,29.58792972518131,0.0,1789291577.8385174
6196,1,331780005,2.437308305612354,65534,0,65534,252.0,1.0,5e-06,29.718259061686695,0.0,1789291607.557335
6197,1,331812895,1.5274130715212664,32888,0,32888,28.0,1.0,5e-06,29.626853513997048,0.0,1789291637.184721
6198,1,331846415,1.5037960378215622,33518,0,33518,35.75,1.0,5e-06,29.7047032979317,0.0,1789291666.8899934
6199,1,331911951,1.7914227967543566,65534,0,65534,83.5,1.0,5e-06,29.78972934000194,0.0,1789291696.6802905
6200,1,331947536,2.390175648966852,35583,0,35583,148.0,1.0,5e-06,29.74269340466708,0.0,1789291726.4235234
6201,1,331981242,2.3971069466323547,33704,0,33704,99.0,1.0,5e-06,29.71717625297606,0.0,1789291756.1412454
6202,1,332046778,2.5781252384258555,65534,0,65534,264.0,1.0,5e-06,29.812836140859872,0.0,1789291785.9546258
6203,1,332080744,1.9424873507495988,33964,0,33964,2432.0,1.0,5e-06,29.687330429907888,0.0,1789291815.6425667
6204,1,332114330,1.886842565004913,33584,0,33584,1552.0,1.0,5e-06,29.60647312924266,0.0,1789291845.2496116
6205,1,332179866,1.4646971777054658,65534,0,65534,70.5,1.0,5e-06,29.711771798785776,0.0,1789291874.9619687
6206,1,332216956,1.9493910334457911,37088,0,37088,67.0,1.0,5e-06,29.537232037167996,0.0,1789291904.4997528
6207,1,332250467,2.1377664439847317,33509,0,33509,64.5,1.0,5e-06,29.604100781027228,0.0,1789291934.1044276
6208,1,332316003,2.09731720843379,65534,0,65534,101.5,1.0,5e-06,29.727280635852367,0.0,1789291963.8322713
6209,1,332348850,2.218803563018534,32845,0,32845,212.0,1.0,5e-06,29.559218097943813,0.0,1789291993.392052
6210,1,332381990,2.338524876381062,33138,0,33138,123.0,1.0,5e-06,29.636204363778234,0.0,1789292023.0288177
6211,1,332447526,2.4376305381557666,65534,0,65534,350.0,1.0,5e-06,29.795144489966333,0.0,1789292052.8245425
6212,1,332480414,2.324398071162857,32886,0,32886,153.0,1.0,5e-06,29.543200993910432,0.0,1789292082.3683236
6213,1,332513474,2.3611488044568447,33058,0,33058,219.0,1.0,5e-06,29.60671540396288,0.0,1789292111.9756153
6214,1,332579010,2.7053048083819085,65534,0,65534,201.0,1.0,5e-06,29.826430110260844,0.0,1789292141.8026028
6215,1,332613246,2.6289132816835967,34234,0,34234,108.0,1.0,5e-06,29.755269112996757,0.0,1789292171.558391
6216,1,332646608,2.64797538190151,33360,0,33360,79.5,1.0,5e-06,29.620878511108458,0.0,1789292201.179827
6217,1,332712144,1.55547293437376,65534,0,65534,162.0,1.0,5e-06,29.704067579004914,0.0,1789292230.884458
6218,1,332745582,2.261206358439444,33436,0,33436,516.0,1.0,5e-06,29.608985523693264,0.0,1789292260.4940128
6219,1,332779282,2.3087972898753266,33698,0,33698,490.0,1.0,5e-06,29.597616355400532,0.0,1789292290.092198
6220,1,332844818,1.14861864404355,65534,0,65534,44.75,1.0,5e-06,29.61803997680545,0.0,1789292319.7107806
6221,1,332880513,2.6838835750794976,35693,0,35693,288.0,1.0,5e-06,29.526638832408935,0.0,1789292349.2379658
6222,1,332913320,2.5701155855713447,32805,0,32805,125.0,1.0,5e-06,29.590733759105206,0.0,1789292378.829291
6223,1,332978856,1.9952056732955412,65534,0,65534,67.0,1.0,5e-06,29.756254290696234,0.0,1789292408.5861154
6224,1,333017562,2.385866377263978,38704,0,38704,114.5,1.0,5e-06,29.68939056387171,0.0,1789292438.2760615
6225,1,333050334,2.452668897822604,32770,0,32770,99.0,1.0,5e-06,29.612674365751445,0.0,1789292467.8893254
6226,1,333115870,1.8566054452650533,65534,0,65534,148.0,1.0,5e-06,29.650353597011417,0.0,1789292497.540267
6227,1,333149107,2.543672800214735,33235,0,33235,72.5,1.0,5e-06,29.619460382964462,0.0,1789292527.1602938
6228,1,333182430,2.444620500796232,33321,0,33321,90.5,1.0,5e-06,29.608750759158283,0.0,1789292556.76963
6229,1,333247966,1.720260248973815,65534,0,65534,57.0,1.0,5e-06,29.652277385350317,0.0,1789292586.4224617
6230,1,333282948,2.2760648104720556,34980,0,34980,144.0,1.0,5e-06,29.57962620211765,0.0,1789292616.00263
6231,1,333315791,2.363568144598751,32841,0,32841,92.0,1.0,5e-06,29.585514958947897,0.0,1789292645.5887148
6232,1,333381327,2.2691665776543473,65534,0,65534,132.0,1.0,5e-06,29.678979952819645,0.0,1789292675.2682667
6233,1,333414709,2.81751610977054,33380,0,33380,185.0,1.0,5e-06,29.604532063007355,0.0,1789292704.8733811
6234,1,333447736,2.817897588829485,33025,0,33025,135.0,1.0,5e-06,29.59383834619075,0.0,1789292734.4677832
6235,1,333513272,1.5229300105670338,65534,0,65534,32.0,1.0,5e-06,29.66513525089249,0.0,1789292764.1334617
6236,1,333547970,1.8981746984072372,34696,0,34696,144.0,1.0,5e-06,29.487665554042906,0.0,1789292793.621697
6237,1,333581027,1.8893861534339076,33055,0,33055,176.0,1.0,5e-06,29.544072875287384,0.0,1789292823.166329
6238,1,333646563,2.625310430463576,65534,0,65534,142.0,1.0,5e-06,29.66380881285295,0.0,1789292852.8307
6239,1,333679477,0.8405926592673384,32912,0,32912,203.0,1.0,5e-06,29.585333194117993,0.0,1789292882.4165802
6240,1,333713128,0.9471551235967265,33649,0,33649,162.0,1.0,5e-06,29.553314838092774,0.0,1789292911.9704566
6241,1,333778664,2.4540583180104982,65534,0,65534,230.0,1.0,5e-06,29.65476607438177,0.0,1789292941.625772
6242,1,333812328,2.573160855643047,33662,0,33662,420.0,1.0,5e-06,29.51646640803665,0.0,1789292971.142772
6243,1,333845116,2.565209670245142,32786,0,32786,185.0,1.0,5e-06,29.54228222509846,0.0,1789293000.6856134
6244,1,333910652,2.361745429853206,65534,0,65534,80.5,1.0,5e-06,29.660998612642288,0.0,1789293030.347181
6245,1,333944252,2.2267784174513734,33598,0,33598,97.0,1.0,5e-06,29.508908304851502,0.0,1789293059.8566344
6246,1,333977106,2.247227205104403,32852,0,32852,122.0,1.0,5e-06,29.53265082417056,0.0,1789293089.389836
6247,1,334042642,2.2419865070039977,65534,0,65534,87.0,1.0,5e-06,29.653434060979635,0.0,1789293119.04387
6248,1,334081229,2.142358338327718,38585,0,38585,73.5,1.0,5e-06,29.53344374196604,0.0,1789293148.5778883
6249,1,334114152,2.283481540310872,32921,0,32921,121.5,1.0,5e-06,29.588575431145728,0.0,1789293178.1670578
6250,1,334179688,2.239670199819941,65534,0,65534,76.5,1.0,5e-06,29.689614303410053,198.2287507117726,1789293406.0863903
6251,1,334213243,2.2085892263440954,33553,0,33553,114.5,1.0,5e-06,29.163009436801076,0.0,1789293435.2514353
6252,1,334246446,2.08294801823199,33201,0,33201,58.75,1.0,5e-06,29.358476982917637,0.0,1789293464.6105254
6253,1,334311982,2.3745951528977325,65534,0,65534,252.0,1.0,5e-06,29.456686119083315,0.0,1789293494.0678358
6254,1,334345407,2.357920579870617,33423,0,33423,258.0,1.0,5e-06,29.393604977056384,0.0,1789293523.4620311
6255,1,334383203,1.7919659866645499,37794,0,37794,61.0,1.0,5e-06,29.457823059055954,0.0,1789293552.9204237
6256,1,334448739,2.4178364236503187,65534,0,65534,239.0,1.0,5e-06,29.640017956960946,0.0,1789293582.5610328
6257,1,334482931,2.4851955667090158,34190,0,34190,250.0,1.0,5e-06,29.49100961908698,0.0,1789293612.0526047
6258,1,334515709,2.5131917248884874,32776,0,32776,380.0,1.0,5e-06,29.51810339000076,0.0,1789293641.5712917
6259,1,334581245,2.18288789025544,65534,0,65534,328.0,1.0,5e-06,29.671612911857665,0.0,1789293671.2434661
6260,1,334615547,2.5950642025783526,34300,0,34300,146.0,1.0,5e-06,29.71192139899358,0.0,1789293700.9559407
6261,1,334648535,2.612232472618592,32986,0,32986,128.0,1.0,5e-06,29.687394473236054,0.0,1789293730.6439047
6262,1,334714071,2.241401648380993,65534,0,65534,176.0,1.0,5e-06,29.68698594113812,0.0,1789293760.3314688
6263,1,334746966,2.5598060678189745,32893,0,32893,176.0,1.0,5e-06,29.531541437841952,0.0,1789293789.8635845
6264,1,334783778,2.165689361331839,36810,0,36810,70.0,1.0,5e-06,29.555632171221077,0.0,1789293819.419801
6265,1,334849314,2.282657785462508,65534,0,65534,172.0,1.0,5e-06,29.712471359875053,0.0,1789293849.132871
6266,1,334882425,2.3678264731408003,33109,0,33109,82.5,1.0,5e-06,29.51655135769397,0.0,1789293878.6499825
6267,1,334915264,2.4711582390505566,32837,0,32837,74.5,1.0,5e-06,29.57736633811146,0.0,1789293908.2279012
6268,1,334980800,2.539504422322764,65534,0,65534,121.5,1.0,5e-06,29.773967212997377,0.0,1789293938.0024564
6269,1,335013582,2.2991844137679376,32780,0,32780,83.5,1.0,5e-06,29.656929251737893,0.0,1789293967.6599247
6270,1,335048708,1.9581829175741658,35124,0,35124,45.0,1.0,5e-06,29.566120728850365,0.0,1789293997.2266436
6271,1,335114244,2.490083153401288,65534,0,65534,342.0,1.0,5e-06,29.708605324849486,0.0,1789294026.9358382
6272,1,335147491,2.1968821086817565,33245,0,33245,2544.0,1.0,5e-06,29.508218120317906,0.0,1789294056.4445927
6273,1,335212524,2.2815810920945396,65031,0,65031,968.0,1.0,5e-06,29.589025547727942,0.0,1789294086.034199
6274,1,335246247,2.307174308398791,33721,0,33721,221.0,1.0,5e-06,29.723143867217004,0.0,1789294115.7578952
6275,1,335311783,2.3862800464262826,65534,0,65534,51.5,1.0,5e-06,29.733017628081143,0.0,1789294145.4914865
6276,1,335345866,2.148185415008546,34081,0,34081,170.0,1.0,5e-06,29.729271637741476,0.0,1789294175.2213209
6277,1,335378894,2.245565553613299,33026,0,33026,209.0,1.0,5e-06,29.751490575261414,0.0,1789294204.9733994
6278,1,335444430,2.24106427579577,65534,0,65534,44.25,1.0,5e-06,29.70959455706179,0.0,1789294234.6835525
6279,1,335479533,2.3611887253701815,35101,0,35101,231.0,1.0,5e-06,29.573147143237293,0.0,1789294264.2572389
6280,1,335512387,2.3824762093313976,32852,0,32852,90.0,1.0,5e-06,29.576594061218202,0.0,1789294293.8343816
6281,1,335577923,2.6698675735114596,65534,0,65534,128.0,1.0,5e-06,29.739315026905388,0.0,1789294323.5742664
6282,1,335610750,2.4580645412610673,32825,0,32825,215.0,1.0,5e-06,29.71157384198159,0.0,1789294353.2863903
6283,1,335643747,2.3188736537673793,32995,0,32995,404.0,1.0,5e-06,29.717888947110623,0.0,1789294383.004851
6284,1,335709283,2.736407103564562,65534,0,65534,262.0,1.0,5e-06,29.80132048903033,0.0,1789294412.806726
6285,1,335742107,2.336638240199385,32822,0,32822,80.0,1.0,5e-06,29.78108761878684,0.0,1789294442.5883837
6286,1,335778322,2.287052474249579,36213,0,36213,89.5,1.0,5e-06,29.726079230196774,0.0,1789294472.3150337
6287,1,335843858,2.6289638298440505,65534,0,65534,67.0,1.0,5e-06,29.78274703072384,0.0,1789294502.0983334
6288,1,335876827,2.0881597447352656,32967,0,32967,288.0,1.0,5e-06,29.727770431898534,0.0,1789294531.8266542
6289,1,335910562,2.340054649054709,33733,0,33733,286.0,1.0,5e-06,29.66073524998501,0.0,1789294561.4879546
6290,1,335976098,2.2361794068727683,65534,0,65534,110.0,1.0,5e-06,29.79219407774508,0.0,1789294591.280721
6291,1,336010466,2.6449319515018477,34366,0,34366,120.0,1.0,5e-06,29.599351519253105,0.0,1789294620.8806312
6292,1,336047099,1.6788971004750075,36631,0,36631,36.5,1.0,5e-06,29.566753316670656,0.0,1789294650.447947
6293,1,336112635,2.231007115581225,65534,0,65534,205.0,1.0,5e-06,29.784270783886313,0.0,1789294680.2327876
6294,1,336145667,2.631134386146354,33030,0,33030,416.0,1.0,5e-06,29.618352727033198,0.0,1789294709.8517237
6295,1,336178986,2.6845961943227183,33317,0,33317,338.0,1.0,5e-06,29.584077733103186,0.0,1789294739.436384
6296,1,336244522,2.5580475163655505,65534,0,65534,184.0,1.0,5e-06,29.792172953952104,0.0,1789294769.229123
6297,1,336277351,2.3842443128665938,32827,0,32827,236.0,1.0,5e-06,29.712997950147837,0.0,1789294798.9426682
6298,1,336310233,2.470115648626991,32880,0,32880,132.0,1.0,5e-06,29.649006710853428,0.0,1789294828.5922272
6299,1,336375769,1.8248105825792718,65534,0,65534,354.0,1.0,5e-06,29.804523894563317,0.0,1789294858.397347
6300,1,336409233,2.388638006708169,33462,0,33462,229.0,1.0,5e-06,29.83806442981586,0.0,1789294888.2359624
6301,1,336442822,2.3433326268929386,33587,0,33587,251.0,1.0,5e-06,29.695434775203466,0.0,1789294917.9319603
6302,1,336508358,2.4789968279824213,65534,0,65534,220.0,1.0,5e-06,29.835807976778597,0.0,1789294947.7683597
6303,1,336541195,2.2879475855693,32835,0,32835,110.5,1.0,5e-06,29.83802643790841,0.0,1789294977.6069896
6304,1,336574230,2.323356209220467,33033,0,33033,128.0,1.0,5e-06,29.736386813689023,0.0,1789295007.3439493
6305,1,336639766,2.6591599875637075,65534,0,65534,115.0,1.0,5e-06,29.79092748183757,0.0,1789295037.135454
6306,1,336672573,2.766600812235505,32805,0,32805,206.0,1.0,5e-06,29.67287448607385,0.0,1789295066.8088877
6307,1,336705373,2.8629575555255786,32798,0,32798,154.0,1.0,5e-06,29.660461218096316,0.0,1789295096.469919
6308,1,336770909,2.6869321888256477,65534,0,65534,121.5,1.0,5e-06,29.792797951959074,0.0,1789295126.263311
6309,1,336803779,1.5378832000587577,32868,0,32868,87.5,1.0,5e-06,29.753047136124223,0.0,1789295156.016909
6310,1,336841451,1.0102331928590391,37670,0,37670,24.375,1.0,5e-06,29.718919803854078,0.0,1789295185.7363832
6311,1,336906987,1.0599304845576343,65534,0,65534,28.75,1.0,5e-06,29.847956833895296,0.0,1789295215.584917
6312,1,336941471,2.537196815888543,34482,0,34482,400.0,1.0,5e-06,29.643827414140105,0.0,1789295245.2293258
6313,1,336974336,2.3785212101541817,32863,0,32863,320.0,1.0,5e-06,29.581607612781227,0.0,1789295274.8115013
6314,1,337039872,2.3395948334070864,65534,0,65534,186.0,1.0,5e-06,29.733467486221343,0.0,1789295304.5455444
6315,1,337073807,2.5014016375675046,33933,0,33933,342.0,1.0,5e-06,29.53129516914487,0.0,1789295334.077378
6316,1,337106589,2.49821433113289,32780,0,32780,164.0,1.0,5e-06,29.58848492288962,0.0,1789295363.6664076
6317,1,337172125,2.483928428373058,65534,0,65534,212.0,1.0,5e-06,33.47575944289565,0.0,1789295397.1427484
6318,1,337205555,1.8063968057279824,33428,0,33428,232.0,1.0,5e-06,29.77279013209045,0.0,1789295426.916077
6319,1,337240305,1.737899230486287,34748,0,34748,237.0,1.0,5e-06,29.63410365395248,0.0,1789295456.5507452
6320,1,337305841,2.2478244832834866,65534,0,65534,320.0,1.0,5e-06,29.704778437968343,0.0,1789295486.2560642
6321,1,337339231,2.4611287586015185,33388,0,33388,137.0,1.0,5e-06,29.618948763236403,0.0,1789295515.8755612
6322,1,337372137,2.484834819879956,32904,0,32904,143.0,1.0,5e-06,29.583606641273946,0.0,1789295545.4597332
6323,1,337437673,2.427427818956572,65534,0,65534,164.0,1.0,5e-06,29.665026917122304,0.0,1789295575.1253238
6324,1,337470758,2.1495290040804096,33083,0,33083,338.0,1.0,5e-06,29.611297743860632,0.0,1789295604.737161
6325,1,337503574,2.1742386503179496,32814,0,32814,364.0,1.0,5e-06,29.557637095917016,0.0,1789295634.2953503
6326,1,337569110,1.1193609900967436,65534,0,65534,320.0,1.0,5e-06,29.761906187981367,0.0,1789295664.0578287
6327,1,337603295,2.719885436388565,34183,0,34183,512.0,1.0,5e-06,29.81615306995809,0.0,1789295693.8745408
6328,1,337636637,2.7567531977003035,33340,0,33340,101.5,1.0,5e-06,29.652995893266052,0.0,1789295723.5280893
6329,1,337702173,2.5985601224173713,65534,0,65534,100.5,1.0,5e-06,29.749893023166806,0.0,1789295753.2785437
6330,1,337735080,2.7639346646893044,32905,0,32905,318.0,1.0,5e-06,29.775818848982453,0.0,1789295783.0549235
6331,1,337767874,2.700586207292812,32792,0,32792,262.0,1.0,5e-06,29.624203409068286,0.0,1789295812.6796772
6332,1,337833410,2.043160444387646,65534,0,65534,54.25,1.0,5e-06,29.656848076265305,0.0,1789295842.3370934
6333,1,337867826,2.585241088406063,34414,0,34414,247.0,1.0,5e-06,29.571324875112623,0.0,1789295871.9089527
6334,1,337901871,2.7378581149896823,34043,0,34043,208.0,1.0,5e-06,29.552485837135464,0.0,1789295901.4619653
6335,1,337967407,2.33553277211066,65534,0,65534,135.0,1.0,5e-06,29.64617735426873,0.0,1789295931.108705
6336,1,338000193,1.8344048439089178,32784,0,32784,160.0,1.0,5e-06,29.563073208089918,0.0,1789295960.6723373
6337,1,338035268,1.8598802937578407,35073,0,35073,70.5,1.0,5e-06,29.517782383132726,0.0,1789295990.1906912
6338,1,338100804,2.565665222441786,65534,0,65534,156.0,1.0,5e-06,29.64009178802371,0.0,1789296019.831348
6339,1,338134466,2.3249988394979204,33660,0,33660,202.0,1.0,5e-06,29.560898872092366,0.0,1789296049.3927705
6340,1,338167246,2.2442966549397534,32778,0,32778,195.0,1.0,5e-06,29.535059215966612,0.0,1789296078.9283726
6341,1,338232782,2.6053408345286417,65534,0,65534,111.0,1.0,5e-06,29.65011465875432,0.0,1789296108.5790515
6342,1,338265716,2.7943999699250064,32932,0,32932,182.0,1.0,5e-06,29.56329764612019,0.0,1789296138.1429136
6343,1,338298906,2.7722665364446017,33188,0,33188,106.5,1.0,5e-06,29.58757836231962,0.0,1789296167.7310565
6344,1,338364442,2.3218223317285682,65534,0,65534,171.0,1.0,5e-06,29.691194218117744,0.0,1789296197.422822
6345,1,338397324,2.243405453944148,32880,0,32880,334.0,1.0,5e-06,29.54266740800813,0.0,1789296226.9660485
6346,1,338430113,2.2725774885027463,32787,0,32787,338.0,1.0,5e-06,29.518933135084808,0.0,1789296256.4855535
6347,1,338495649,2.631866426206244,65534,0,65534,448.0,1.0,5e-06,29.698782382998616,0.0,1789296286.1848915
6348,1,338530054,2.603984092843466,34403,0,34403,222.0,1.0,5e-06,29.49546167301014,0.0,1789296315.6809008
6349,1,338563005,2.598671427901596,32949,0,32949,98.5,1.0,5e-06,29.499940362758934,0.0,1789296345.181416
6350,1,338628541,2.3567865297021395,65534,0,65534,256.0,1.0,5e-06,29.676337176002562,0.0,1789296374.8583293
6351,1,338662708,2.559958636511232,34165,0,34165,142.0,1.0,5e-06,29.521815274842083,0.0,1789296404.380701
6352,1,338695571,2.6243639609596103,32861,0,32861,196.0,1.0,5e-06,29.49015429802239,0.0,1789296433.8714156
6353,1,338761107,2.235160851619007,65534,0,65534,412.0,1.0,5e-06,29.681200579274446,0.0,1789296463.5531743
6354,1,338794487,2.7386484044973485,33378,0,33378,179.0,1.0,5e-06,29.505066752899438,0.0,1789296493.0587785
6355,1,338827371,2.882650852986448,32882,0,32882,112.5,1.0,5e-06,29.503947066608816,0.0,1789296522.5633042
6356,1,338892591,2.1498183256539605,65218,0,65218,1000.0,1.0,5e-06,29.675519734155387,0.0,1789296552.2393844
6357,1,338958127,1.7878458128605,65534,0,65534,58.25,1.0,5e-06,29.66149393003434,0.0,1789296581.9014378
6358,1,338997014,2.2588369048958468,38885,0,38885,60.25,1.0,5e-06,29.612979033961892,0.0,1789296611.5149662
6359,1,339030004,2.3152864321341755,32988,0,32988,101.5,1.0,5e-06,29.575272497255355,0.0,1789296641.0908027
6360,1,339095540,1.9097644567133092,65534,0,65534,41.75,1.0,5e-06,29.678286858834326,0.0,1789296670.7696583
6361,1,339130615,1.3770908399980042,35073,0,35073,32.5,1.0,5e-06,29.54806117620319,0.0,1789296700.318279
6362,1,339166316,1.228466986995434,35699,0,35699,22.125,1.0,5e-06,29.495340979192406,0.0,1789296729.8141584
6363,1,339231852,2.215184460547197,65534,0,65534,656.0,1.0,5e-06,29.686821908690035,0.0,1789296759.5015337
6364,1,339264684,1.2419530022046277,32830,0,32830,368.0,1.0,5e-06,29.489920730236918,0.0,1789296788.9919906
6365,1,339329259,1.9532290489058894,64573,0,64573,356.0,1.0,5e-06,29.614033267833292,0.0,1789296818.6065743
6366,1,339362238,2.641164490295793,32977,0,32977,278.0,1.0,5e-06,29.70250260969624,0.0,1789296848.3096538
6367,1,339427774,2.3635468564027833,65534,0,65534,203.0,1.0,5e-06,29.756825740914792,0.0,1789296878.0670545
6368,1,339460573,2.1962348820978024,32797,0,32797,138.0,1.0,5e-06,29.536426787264645,0.0,1789296907.6040292
6369,1,339494048,2.2780837609264837,33473,0,33473,178.0,1.0,5e-06,29.525743145029992,0.0,1789296937.1303287
6370,1,339559584,2.3988378170110174,65534,0,65534,136.0,1.0,5e-06,29.704169508069754,0.0,1789296966.8350806
6371,1,339593006,2.257909440337934,33420,0,33420,195.0,1.0,5e-06,29.503614178858697,0.0,1789296996.3392537
6372,1,339625971,2.32919825257142,32963,0,32963,192.0,1.0,5e-06,29.536049633752555,0.0,1789297025.8758564
6373,1,339691507,1.8534188837092196,65534,0,65534,37.25,1.0,5e-06,29.683720355387777,0.0,1789297055.56015
6374,1,339727418,2.3711951891413015,35909,0,35909,2096.0,1.0,5e-06,29.469643108081073,0.0,1789297085.030327
6375,1,339760251,2.341172321995004,32831,0,32831,948.0,1.0,5e-06,29.52359095402062,0.0,1789297114.554477
6376,1,339825787,2.493278298287912,65534,0,65534,171.0,1.0,5e-06,29.71519032306969,0.0,1789297144.270195
6377,1,339858980,2.545869375416623,33191,0,33191,170.0,1.0,5e-06,29.497865132056177,0.0,1789297173.7686226
6378,1,339891893,2.557692022376637,32911,0,32911,142.0,1.0,5e-06,29.51788085605949,0.0,1789297203.2870593
6379,1,339957429,2.864659589869381,65534,0,65534,68.5,1.0,5e-06,29.686050320975482,0.0,1789297232.9736834
6380,1,339990248,2.555759088065393,32817,0,32817,112.5,1.0,5e-06,29.472838015295565,0.0,1789297262.447052
6381,1,340023034,2.607463254411957,32784,0,32784,136.0,1.0,5e-06,29.539498001802713,0.0,1789297291.9871159
6382,1,340088570,2.563434867778558,65534,0,65534,146.0,1.0,5e-06,29.69238686701283,0.0,1789297321.6800704
6383,1,340121892,2.3915301520999024,33320,0,33320,129.0,1.0,5e-06,29.47626348072663,0.0,1789297351.1569057
6384,1,340154872,2.4556327975752774,32978,0,32978,120.5,1.0,5e-06,29.531350249890238,0.0,1789297380.6888132
6385,1,340220408,2.299864025734733,65534,0,65534,156.0,1.0,5e-06,29.752218067646027,0.0,1789297410.4415934
6386,1,340253231,2.27999664443324,32821,0,32821,103.5,1.0,5e-06,29.83595608174801,0.0,1789297440.2781112
6387,1,340286374,2.0524198526867212,33141,0,33141,79.0,1.0,5e-06,30.094304397236556,0.0,1789297470.3729768
6388,1,340351910,1.9728418645283365,65534,0,65534,68.0,1.0,5e-06,30.475380750838667,0.0,1789297500.8489172
6389,1,340386995,1.951454839572407,35083,0,35083,131.0,1.0,5e-06,30.439862648956478,0.0,1789297531.2893069
6390,1,340421287,1.7911599591717702,34290,0,34290,62.0,1.0,5e-06,30.116632102057338,0.0,1789297561.4064996
6391,1,340486823,3.12955905999176,65534,0,65534,202.0,1.0,5e-06,30.53816099697724,0.0,1789297591.945228
6392,1,340519907,1.4219404593840683,33082,0,33082,50.5,1.0,5e-06,30.460798230953515,0.0,1789297622.4065826
6393,1,340554437,1.2433567135504155,34528,0,34528,49.75,1.0,5e-06,29.963355196174234,0.0,1789297652.3704839
6394,1,340619973,2.4358717898342843,65534,0,65534,147.0,1.0,5e-06,30.10179311968386,0.0,1789297682.472843
6395,1,340652805,0.8778504087254655,32830,0,32830,17.0,1.0,5e-06,30.100463381037116,0.0,1789297712.5738866
6396,1,340688789,0.9531790906303846,35982,0,35982,13.625,1.0,5e-06,29.85532251605764,0.0,1789297742.4297943
6397,1,340754325,2.2881431299020356,65534,0,65534,86.0,1.0,5e-06,30.130356860347092,0.0,1789297772.5607345
6398,1,340789531,2.394414824797963,35204,0,35204,209.0,1.0,5e-06,30.11884787771851,0.0,1789297802.6801565
6399,1,340822449,2.453263026307139,32916,0,32916,228.0,1.0,5e-06,29.861265398096293,0.0,1789297832.5420244
6400,1,340887985,2.6948174087115087,65534,0,65534,87.5,1.0,5e-06,29.950987793970853,0.0,1789297862.4936254
